"shot_id","GAME_ID","MATCHUP","LOCATION","W","FINAL_MARGIN","SHOT_NUMBER","PERIOD","GAME_CLOCK","SHOT_CLOCK","DRIBBLES","TOUCH_TIME","SHOT_DIST(ft)","PTS_TYPE","CLOSEST_DEFENDER","CLOSEST_DEFENDER_PLAYER_ID","CLOSE_DEF_DIST(ft)","FGM","PTS","player_name","player_id"
"76755","21400399","DEC 20, 2014 - MIL @ LAC","A","L","-4","8","4","1:31","1","0","0.9","22.7","3","Paul, Chris","101108","8.8","1","3","brandon knight","202688"
"77379","21400619","JAN 19, 2015 - MIL vs. TOR","H","L","-3","5","1","0:26","20.3","0","1","5","2","Hansbrough, Tyler","201946","1.1","1","2","khris middleton","203114"
"77489","21400399","DEC 20, 2014 - MIL @ LAC","A","L","-4","5","2","2:27","17.8","0","0.9","22.2","3","Redick, JJ","200755","4.7","1","3","khris middleton","203114"
"78033","21400312","DEC 09, 2014 - MIL @ OKC","A","L","-13","11","4","0:01","0","0","1.7","27.7","3","Thomas, Lance","202498","6.3","1","3","giannis antetokounmpo","203507"
"78304","21400811","FEB 20, 2015 - MIL vs. DEN","H","W","8","4","2","3:24","12","2","3.5","21","2","Gallinari, Danilo","201568","4.6","1","2","jerryd bayless","201573"
"78503","21400376","DEC 17, 2014 - MIL @ POR","A","L","-7","1","2","10:13","2.6","3","3.2","13.1","2","Crabbe, Allen","203459","4.6","1","2","jerryd bayless","201573"
"78658","21400873","FEB 28, 2015 - MEM @ MIN","A","W","4","7","4","5:20","12.5","0","1","2.4","2","Payne, Adreian","203940","1.9","1","2","zach randolph","2216"
"78848","21400678","JAN 27, 2015 - MEM @ DAL","A","W","19","14","4","6:33","2.4","2","3.3","17.2","2","Chandler, Tyson","2199","5.1","1","2","zach randolph","2216"
"79129","21400193","NOV 23, 2014 - MEM vs. LAC","H","W","16","9","3","6:09","6.1","0","0.5","0.6","2","Griffin, Blake","201933","2.2","1","2","zach randolph","2216"
"80305","21400446","DEC 27, 2014 - MEM @ MIA","A","W","8","3","2","5:51","10","1","2.3","6.7","2","Deng, Luol","2736","3.6","1","2","tony allen","2754"
"80316","21400436","DEC 26, 2014 - MEM vs. HOU","H","L","-6","9","5","1:41","13.7","0","0.7","2.7","2","Howard, Dwight","2730","3.2","1","2","tony allen","2754"
"80517","21400852","FEB 25, 2015 - MEM @ SAC","A","L","-12","1","1","11:18","12","1","3.3","9.6","2","Thompson, Jason","201574","2","1","2","marc gasol","201188"
"80580","21400767","FEB 08, 2015 - MEM vs. ATL","H","W","6","7","2","1:03","11","0","0.6","9.8","2","Korver, Kyle","2594","3.9","1","2","marc gasol","201188"
"80820","21400494","JAN 02, 2015 - MEM @ LAL","A","W","3","11","3","1:33","17.4","0","0.6","2.8","2","Boozer, Carlos","2430","3.4","1","2","marc gasol","201188"
"81174","21400104","NOV 11, 2014 - MEM vs. LAL","H","W","5","4","1","3:24","9.5","0","0.7","11.1","2","Bryant, Kobe","977","4.4","1","2","marc gasol","201188"
"81520","21400468","DEC 30, 2014 - MEM vs. SAS","H","W","8","5","3","11:23","20.1","0","0.9","23.8","3","Joseph, Cory","202709","5","1","3","courtney lee","201584"
"81583","21400345","DEC 13, 2014 - MEM @ PHI","A","W","5","2","1","8:59","15","2","4.1","9.3","2","Mbah a Moute, Luc","201601","3.4","1","2","courtney lee","201584"
"82023","21400222","NOV 26, 2014 - MEM @ LAL","A","W","6","6","4","7:33","14.6","6","7.2","11.2","2","Davis, Ed","202334","4.8","1","2","beno urdih","2757"
"82025","21400193","NOV 23, 2014 - MEM vs. LAC","H","W","16","2","1","1:19","18.5","6","4.4","13.6","2","Paul, Chris","101108","4.6","1","2","beno urdih","2757"
"82601","21400282","DEC 05, 2014 - MEM vs. SAS","H","L","-6","6","3","9:40","18.3","6","5.5","6.4","2","Parker, Tony","2225","1.7","1","2","mike conley","201144"
"82708","21400136","NOV 15, 2014 - MEM vs. DET","H","W","7","8","3","2:44","14.4","0","0.8","22.7","3","Jennings, Brandon","201943","4.5","1","3","mike conley","201144"
"83399","21400427","DEC 25, 2014 - NYK vs. WAS","H","L","-11","3","4","6:40","0.8","2","5.7","7.7","2","Seraphin, Kevin","202338","0.4","1","2","cole aldrich","202332"
"83491","21400536","JAN 08, 2015 - NYK vs. HOU","H","L","-24","2","1","0:42","1.2","2","2.8","25.4","3","Terry, Jason","1891","2.9","1","3","travis wear","204037"
"83772","21400299","DEC 07, 2014 - NYK vs. POR","H","L","-4","1","2","10:31","2.7","2","3","24.2","2","Freeland, Joel","200777","4.4","1","2","quincy acy","203112"
"84014","21400367","DEC 16, 2014 - NYK vs. DAL","H","L","-20","4","3","9:05","5","0","0.9","25.6","3","Nelson, Jameer","2749","6.2","1","3","shane larkin","203499"
"84175","21400760","FEB 07, 2015 - NYK vs. GSW","H","L","-14","6","2","2:40","10.5","1","4.9","2.8","2","Bogut, Andrew","101106","1.1","1","2","amare stoudemire","2405"
"84195","21400618","JAN 19, 2015 - NYK vs. NOP","H","W","7","1","1","4:48","20.9","1","4.1","0.6","2","Ajinca, Alexis","201582","1","1","2","amare stoudemire","2405"
"84360","21400167","NOV 19, 2014 - NYK @ MIN","A","L","-16","1","1","3:11","13.9","1","2.1","4.3","2","Dieng, Gorgui","203476","1.4","1","2","amare stoudemire","2405"
"84394","21400100","NOV 10, 2014 - NYK vs. ATL","H","L","-6","4","4","7:32","19","0","0","1.9","2","Horford, Al","201143","2.2","1","2","amare stoudemire","2405"
"84533","21400728","FEB 03, 2015 - NYK vs. BOS","H","L","-11","6","2","5:04","5.7","0","0.9","3.4","2","Bradley, Avery","202340","1.3","1","2","jose calderon","101181"
"84547","21400694","JAN 29, 2015 - NYK @ IND","A","L","-21","3","2","8:01","15.9","9","7","13.6","2","Watson, CJ","201228","2.8","1","2","jose calderon","101181"
"85222","21400311","DEC 09, 2014 - NYK @ NOP","A","L","-11","10","3","1:43","18.4","0","0.9","25.2","3","Cunningham, Dante","201967","4.9","1","3","carmelo anthony","2546"
"85937","21400688","JAN 28, 2015 - NYK vs. OKC","H","W","8","6","4","7:27","16.7","0","1","24.9","3","Waiters, Dion","203079","13.6","1","3","time hardaway jr","203501"
"86756","21400465","DEC 30, 2014 - DET @ ORL","A","W","23","5","1","5:03","5","1","1.2","3.7","2","O'Quinn, Kyle","203124","2","1","2","greg monroe","202328"
"87671","21400109","NOV 12, 2014 - DET @ WAS","A","L","-4","4","1","5:41","5.1","0","1","24.6","3","Temple, Garrett","202066","5.3","1","3","kentavious caldwell-pope","203484"
"87878","21400769","FEB 08, 2015 - DET vs. MIN","H","L","-11","11","3","7:05","6.9","4","3.8","7.8","2","Williams, Mo","2590","3","1","2","dj augustin","201571"
"88239","21400101","NOV 10, 2014 - DET @ CHI","A","L","-11","6","4","2:47","17.7","6","4.9","19.7","2","Gibson, Taj","201959","6.6","1","2","dj augustin","201571"
"88337","21400731","FEB 04, 2015 - DET @ IND","A","L","-5","7","4","6:57","18.5","0","1.1","24.2","3","Rudez, Damjan","204014","3.4","1","3","caron butler","2406"
"88890","21400521","JAN 06, 2015 - DET @ SAS","A","W","1","9","4","5:20","13.7","0","0.1","3.5","2","Splitter, Tiago","201168","7.1","1","2","andre drummond","203083"
"88998","21400347","DEC 13, 2014 - DET @ SAC","A","W","5","2","1","10:46","20","0","0.3","1.8","2","Hollins, Ryan","200797","5.7","1","2","andre drummond","203083"
"89113","21400216","NOV 26, 2014 - DET vs. LAC","H","L","-6","9","3","7:44","24","0","0.5","3.3","2","Jordan, DeAndre","201599","3.6","1","2","andre drummond","203083"
"89442","21400150","NOV 17, 2014 - DET vs. ORL","H","L","-14","8","4","8:42","24","0","0.1","1.9","2","Harris, Tobias","202699","2.2","1","2","jonas jerebko","201973"
"89688","21400453","DEC 28, 2014 - DET @ CLE","A","W","23","7","4","0:49","11","0","1.1","24","3","Amundson, Lou","200811","13.1","1","3","kyle singler","202713"
"89963","21400565","JAN 12, 2015 - DET @ TOR","A","W","3","8","2","4:25","14.6","10","8.4","9.2","2","Lowry, Kyle","200768","4.3","1","2","brandon jennings","201943"
"90268","21400165","NOV 19, 2014 - DET vs. PHX","H","L","-2","13","3","1:14","17.3","2","7","4.6","2","Tucker, PJ","200782","0.7","1","2","brandon jennings","201943"
"90737","21400735","FEB 04, 2015 - HOU vs. CHI","H","W","11","5","4","10:16","21.3","0","1.1","2.2","2","Brooks, Aaron","201166","1.7","1","2","trevor ariza","2772"
"90782","21400667","JAN 25, 2015 - HOU @ LAL","A","W","12","5","1","4:31","0","1","1.5","1.3","2","Kelly, Ryan","203527","4.5","1","2","trevor ariza","2772"
"90852","21400555","JAN 10, 2015 - HOU vs. UTA","H","W","15","2","1","4:58","21.9","1","3","3.4","2","Burke, Trey","203504","10.7","1","2","trevor ariza","2772"
"90979","21400380","DEC 18, 2014 - HOU vs. NOP","H","L","-9","4","2","9:35","19.8","1","1.5","3.7","2","Cunningham, Dante","201967","2.2","1","2","trevor ariza","2772"
"91433","21400436","DEC 26, 2014 - HOU @ MEM","A","W","6","5","4","5:21","12.5","0","0.8","21.7","3","Conley, Mike","201144","3.5","1","3","jason terry","1891"
"91946","21400478","DEC 31, 2014 - HOU vs. CHA","H","W","19","7","4","9:48","13.1","1","3.3","4.2","2","Zeller, Cody","203469","0.4","1","2","donatas motiejunas","202700"
"92212","21400883","MAR 01, 2015 - HOU vs. CLE","H","W","2","2","1","10:28","14.1","9","7.9","2.4","2","Mozgov, Timofey","202389","0","1","2","james harden","201935"
"92572","21400564","JAN 12, 2015 - HOU @ BKN","A","W","14","4","1","3:37","18.7","2","3.4","4","2","Teletovic, Mirza","203141","3.2","1","2","james harden","201935"
"92597","21400536","JAN 08, 2015 - HOU @ NYK","A","W","24","2","1","3:56","12","9","9.6","5.3","2","Larkin, Shane","203499","4","1","2","james harden","201935"
"92991","21400228","NOV 28, 2014 - HOU vs. LAC","H","L","-17","4","2","4:28","13.2","0","0","1.3","2","Barnes, Matt","2440","5.2","1","2","james harden","201935"
"93132","21400087","NOV 08, 2014 - HOU vs. GSW","H","L","-11","3","1","6:59","16","7","8.3","15.2","2","Barnes, Harrison","203084","3.8","1","2","james harden","201935"
"93833","21400478","DEC 31, 2014 - HOU vs. CHA","H","W","19","1","1","10:04","4.9","0","0.2","1.5","2","Biyombo, Bismack","202687","3.3","1","2","dwight howard","2730"
"94028","21400012","OCT 29, 2014 - HOU @ UTA","A","W","11","11","3","11:06","9.6","0","0.8","3.2","2","Kanter, Enes","202683","2.1","1","2","dwight howard","2730"
"94047","21400819","FEB 21, 2015 - HOU vs. TOR","H","W","22","3","4","1:20","5.1","0","0.6","2.4","2","Nogueira, Lucas","203512","2.1","1","2","joey dorsey","201595"
"94164","21400842","FEB 25, 2015 - MIA @ ORL","A","W","3","4","2","6:19","0.3","0","2","25.3","3","Payton, Elfrid","203901","4.6","1","3","mario chalmers","201596"
"94653","21400905","MAR 04, 2015 - MIA vs. LAL","H","W","6","4","3","6:27","19","0","0.8","4.1","2","Boozer, Carlos","2430","7.1","1","2","udonis haslem","2617"
"94760","21400195","NOV 23, 2014 - MIA vs. CHA","H","W","1","3","2","9:12","11.1","0","0.7","18.5","2","Biyombo, Bismack","202687","4.6","1","2","udonis haslem","2617"
"94868","21400373","DEC 17, 2014 - MIA vs. UTA","H","L","-18","4","3","7:56","24","0","0.1","1.1","2","Burks, Alec","202692","0.6","1","2","shawne williams","200761"
"95225","21400625","JAN 21, 2015 - MIA @ CHA","A","L","-2","17","4","4:07","10.6","0","1.1","24.4","3","Henderson, Gerald","201945","5.3","1","3","chris bosh","2547"
"95300","21400559","JAN 11, 2015 - MIA @ LAC","A","W","14","5","1","2:49","12.1","0","1","24.3","3","Griffin, Blake","201933","5.1","1","3","chris bosh","2547"
"95576","21400185","NOV 22, 2014 - MIA @ ORL","A","W","7","18","4","5:01","5.3","0","1","24.2","3","Payton, Elfrid","203901","5.8","1","3","chris bosh","2547"
"95636","21400124","NOV 14, 2014 - MIA @ ATL","A","L","-11","13","3","0:49","9.7","1","5.6","9.8","2","Horford, Al","201143","4.4","1","2","chris bosh","2547"
"95724","21400040","NOV 02, 2014 - MIA vs. TOR","H","W","5","6","2","2:12","16.8","1","1.8","6.9","2","Valanciunas, Jonas","202685","3.6","1","2","chris bosh","2547"
"95762","21400007","OCT 29, 2014 - MIA vs. WAS","H","W","12","14","4","9:17","8.7","2","2.8","6.5","2","Humphries, Kris","2743","1.5","1","2","chris bosh","2547"
"96366","21400325","DEC 10, 2014 - MIA @ DEN","A","L","-20","4","1","5:25","15","1","1.7","5.9","2","Chandler, Wilson","201163","3.2","1","2","dwayne wade","2548"
"96716","21400285","DEC 05, 2014 - MIA @ MIL","A","L","-24","1","1","4:59","1.5","0","0.9","24.7","3","Knight, Brandon","202688","5.3","1","3","shabazz napier","203894"
"97064","21400737","FEB 04, 2015 - MIA @ MIN","A","L","-1","10","4","2:38","10.3","3","2.4","25.3","3","Wiggins, Andrew","203952","5.4","1","3","norris cole","202708"
"97229","21400296","DEC 07, 2014 - MIA @ MEM","A","L","-16","1","1","5:44","3.7","2","5.3","1.9","2","Conley, Mike","201144","3.3","1","2","norris cole","202708"
"97901","21400007","OCT 29, 2014 - MIA vs. WAS","H","W","12","6","3","9:17","10","3","4.2","3.4","2","Gooden, Drew","2400","0.7","1","2","luol deng","2736"
"98419","21400158","NOV 18, 2014 - SAC vs. NOP","H","L","-6","3","4","10:29","21.1","0","1.3","3","2","Babbitt, Luke","202337","1.8","1","2","ray mccallum","203492"
"98432","21400047","NOV 03, 2014 - SAC @ DEN","A","W","5","2","4","4:35","6.5","3","2.6","1.4","2","Gee, Alonzo","202087","1.6","1","2","ray mccallum","203492"
"98501","21400572","JAN 13, 2015 - SAC vs. DAL","H","L","-4","7","2","4:37","9.4","0","0.9","3.5","2","Barea, Jose Juan","200826","2.7","1","2","carl landry","201171"
"98569","21400415","DEC 22, 2014 - SAC @ GSW","A","L","-20","6","4","0:29","16.4","1","1.6","2.6","2","Rush, Brandon","201575","3.6","1","2","carl landry","201171"
"99413","21400598","JAN 16, 2015 - SAC vs. MIA","H","L","-12","10","4","5:48","24","1","0.4","1.1","2","Haslem, Udonis","2617","1.2","1","2","derrick williams","202682"
"99621","21400705","JAN 31, 2015 - SAC @ IND","A","W","5","13","4","7:09","0.7","5","4.5","20.6","2","Watson, CJ","201228","1.3","1","2","darren collison","201954"
"99658","21400651","JAN 23, 2015 - SAC @ GSW","A","L","-25","13","4","9:11","17.1","6","5.1","18.4","2","Livingston, Shaun","2733","5.1","1","2","darren collison","201954"
"99737","21400561","JAN 11, 2015 - SAC vs. CLE","H","W","19","8","3","0:17","7.9","18","16.2","14.6","2","Mozgov, Timofey","202389","6.3","1","2","darren collison","201954"
"100021","21400171","NOV 20, 2014 - SAC vs. CHI","H","W","15","9","4","8:09","21.2","3","3.1","4.8","2","Mirotic, Nikola","202703","0.5","1","2","darren collison","201954"
"100474","21400764","FEB 07, 2015 - SAC @ UTA","A","L","-12","10","2","8:33","5.4","0","1.1","21","2","Kanter, Enes","202683","4.4","1","2","demarcus cousins","202326"
"100502","21400744","FEB 05, 2015 - SAC vs. DAL","H","L","-23","14","3","1:15","16.6","1","2","7.5","2","Chandler, Tyson","2199","3.5","1","2","demarcus cousins","202326"
"100558","21400700","JAN 30, 2015 - SAC @ CLE","A","L","-11","9","3","11:12","1.7","2","6.4","5.3","2","Mozgov, Timofey","202389","3","1","2","demarcus cousins","202326"
"100608","21400635","JAN 21, 2015 - SAC vs. BKN","H","L","-3","13","3","9:12","14.2","0","0.9","19.5","2","Bogdanovic, Bojan","202711","7.5","1","2","demarcus cousins","202326"
"100619","21400635","JAN 21, 2015 - SAC vs. BKN","H","L","-3","24","4","0:01","0","0","3.5","1.4","2","Garnett, Kevin","708","1","1","2","demarcus cousins","202326"
"101489","21400483","JAN 01, 2015 - SAC @ MIN","A","W","3","5","1","0:50","10.9","1","4.9","4.8","2","Budinger, Chase","201978","2.7","1","2","rudy gay","200752"
"101563","21400442","DEC 26, 2014 - SAC vs. PHX","H","L","-9","6","2","1:19","10.9","5","5.5","8.2","2","Bledsoe, Eric","202339","5.3","1","2","rudy gay","200752"
"101615","21400381","DEC 18, 2014 - SAC vs. MIL","H","L","-1","14","4","1:36","14.2","5","6.9","8.7","2","Antetokounmpo, Giannis","203507","1.5","1","2","rudy gay","200752"
"101711","21400306","DEC 08, 2014 - SAC vs. UTA","H","W","9","17","4","5:50","1.5","2","1.5","11","2","Hayward, Gordon","202330","3.5","1","2","rudy gay","200752"
"101735","21400287","DEC 05, 2014 - SAC vs. IND","H","W","1","7","2","4:43","11.4","2","3.5","15.7","2","Rudez, Damjan","204014","0.9","1","2","rudy gay","200752"
"101785","21400231","NOV 28, 2014 - SAC @ SAS","A","L","-8","7","2","1:54","17.4","7","6.9","5.3","2","Ayres, Jeff","201965","1","1","2","rudy gay","200752"
"101859","21400118","NOV 13, 2014 - SAC @ MEM","A","L","-1","5","1","3:38","20.8","0","0.8","6.1","2","Udrih, Beno","2757","3.9","1","2","rudy gay","200752"
"102361","21400292","DEC 06, 2014 - SAC vs. ORL","H","L","-9","9","4","5:42","12","12","12.6","6.2","2","Oladipo, Victor","203506","0.1","1","2","ramon sessions","201196"
"102734","21400839","FEB 24, 2015 - DET vs. CLE","H","L","-9","12","4","4:47","12.7","13","10.4","2.6","2","Dellavedova, Matthew","203521","2.3","1","2","reggie jackson","202704"
"103214","21400129","NOV 14, 2014 - OKC vs. DET","H","L","-7","10","3","4:44","17.4","9","7.3","6.9","2","Monroe, Greg","202328","3.6","1","2","reggie jackson","202704"
"103597","21400826","FEB 22, 2015 - OKC vs. DEN","H","W","25","16","3","4:27","20.3","0","0.8","3.6","2","Foye, Randy","200751","1.7","1","2","serge ibaka","201586"
"104572","21400229","NOV 28, 2014 - OKC vs. NYK","H","W","27","4","4","8:06","3.7","0","0.8","23.7","3","Wear, Travis","204037","7.1","1","3","anthony morrow","201627"
"104637","21400129","NOV 14, 2014 - OKC vs. DET","H","L","-7","4","2","5:43","7.7","2","2","10.8","2","Singler, Kyle","202713","0.7","1","2","anthony morrow","201627"
"104674","21400904","MAR 04, 2015 - OKC vs. PHI","H","W","5","3","1","8:46","8.4","2","7","5.8","2","Sampson, JaKarr","203960","2.6","1","2","russell westbrook","201566"
"105112","21400623","JAN 20, 2015 - OKC @ MIA","A","W","8","5","1","3:24","16.3","10","7.9","3.3","2","Bosh, Chris","2547","3.5","1","2","russell westbrook","201566"
"105508","21400326","DEC 11, 2014 - OKC vs. CLE","H","W","9","7","1","3:11","15.8","11","8.9","7.3","2","Waiters, Dion","203079","1.4","1","2","russell westbrook","201566"
"105643","21400878","MAR 01, 2015 - OKC @ LAL","A","W","7","3","1","6:23","20.5","0","0.7","3.1","2","Clarkson, Jordan","203903","3.4","1","2","andre roberson","203460"
"105763","21400312","DEC 09, 2014 - OKC vs. MIL","H","W","13","1","3","8:51","15.2","2","2.9","9.2","2","Antetokounmpo, Giannis","203507","3.3","1","2","andre roberson","203460"
"106252","21400111","NOV 12, 2014 - OKC @ BOS","A","W","15","5","3","9:10","24","0","0","6.9","2","Olynyk, Kelly","203482","2.7","1","2","steve adams","203500"
"106300","21400020","OCT 30, 2014 - OKC @ LAC","A","L","-3","6","3","7:39","24","0","0.3","1.8","2","Jordan, DeAndre","201599","3.2","1","2","steve adams","203500"
"106778","21400420","DEC 23, 2014 - LAC @ ATL","A","L","-3","19","4","1:43","22.3","0","0.9","12.5","2","Carroll, DeMarre","201960","1.9","1","2","jamal crawford","2037"
"106810","21400391","DEC 19, 2014 - LAC @ DEN","A","L","-3","1","1","2:44","12.6","3","4.9","11.6","2","Afflalo, Arron","201167","2.7","1","2","jamal crawford","2037"
"107396","21400391","DEC 19, 2014 - LAC @ DEN","A","L","-3","9","3","5:25","22.1","3","3.4","4.7","2","Gallinari, Danilo","201568","10.3","1","2","matt barnes","2440"
"107438","21400317","DEC 10, 2014 - LAC @ IND","A","W","7","4","3","6:59","18.6","0","1","1","2","Allen, Lavoy","202730","2.3","1","2","matt barnes","2440"
"107965","21400362","DEC 15, 2014 - LAC vs. DET","H","W","22","3","1","10:25","15.9","0","0.8","21.5","2","Caldwell-Pope, Kentavious","203484","4.3","1","2","jj redick","200755"
"108227","21400908","MAR 04, 2015 - LAC vs. POR","H","L","-5","20","4","4:29","9.4","7","4.5","13.7","2","Lillard, Damian","203081","2.3","1","2","chris paul","101108"
"108281","21400864","FEB 27, 2015 - LAC @ MEM","A","W","18","6","2","1:01","12.8","13","11.1","13.4","2","Randolph, Zach","2216","3.5","1","2","chris paul","101108"
"108336","21400820","FEB 21, 2015 - LAC vs. SAC","H","W","27","7","3","11:33","17","10","7.3","17.6","2","Thompson, Jason","201574","4.8","1","2","chris paul","101108"
"108990","21400141","NOV 15, 2014 - LAC vs. PHX","H","W","13","8","3","9:33","17","0","1.4","22","3","Plumlee, Miles","203101","4.9","1","3","chris paul","101108"
"109117","21400846","FEB 25, 2015 - LAC @ HOU","A","L","-5","4","1","2:37","24","0","0.3","4.9","2","Terry, Jason","1891","4.1","1","2","deandre jordan","201599"
"109355","21400377","DEC 17, 2014 - LAC vs. IND","H","W","2","5","3","1:40","24","1","0.8","3.7","2","Allen, Lavoy","202730","7","1","2","deandre jordan","201599"
"110067","21400039","NOV 02, 2014 - LAC vs. SAC","H","L","-6","4","2","8:23","4.3","0","0.8","24.7","3","Sessions, Ramon","201196","4.6","1","3","jordan farmar","200770"
"110147","21400701","JAN 30, 2015 - LAC @ NOP","A","L","-5","7","2","3:15","12.3","0","1","4.1","2","Ajinca, Alexis","201582","1.6","1","2","blake griffin","201933"
"110339","21400534","JAN 07, 2015 - LAC vs. LAL","H","W","25","7","2","5:38","15.2","0","0.8","6.1","2","Davis, Ed","202334","1.8","1","2","blake griffin","201933"
"110669","21400252","DEC 01, 2014 - LAC vs. MIN","H","W","26","9","3","6:49","19.3","0","0.9","3.7","2","Young, Thaddeus","201152","7","1","2","blake griffin","201933"
"112309","21400806","FEB 20, 2015 - CHI @ DET","A","L","-9","10","2","2:30","18","0","1","2","2","Caldwell-Pope, Kentavious","203484","3.5","1","2","taj gibson","201959"
"112549","21400349","DEC 14, 2014 - CHI @ MIA","A","W","18","4","2","7:44","6.7","0","1.4","6.6","2","Andersen, Chris","2365","3","1","2","taj gibson","201959"
"112652","21400062","NOV 05, 2014 - CHI @ MIL","A","W","9","5","2","9:19","8.9","0","1.2","17.7","2","Henson, John","203089","5.5","1","2","taj gibson","201959"
"112964","21400620","JAN 19, 2015 - CHI @ CLE","A","L","-14","10","3","11:31","14.8","11","10.1","10.1","2","James, LeBron","2544","1.7","1","2","derrick rose","201565"
"113048","21400543","JAN 09, 2015 - CHI @ WAS","A","L","-16","2","1","11:26","9.7","5","5.2","2.4","2","Nene","2403","3.4","1","2","derrick rose","201565"
"113242","21400410","DEC 22, 2014 - CHI vs. TOR","H","W","9","18","4","1:43","14.3","9","9.6","3.8","2","Williams, Lou","101150","0","1","2","derrick rose","201565"
"113277","21400349","DEC 14, 2014 - CHI @ MIA","A","W","18","13","4","3:28","11.7","0","0.9","1.7","2","Wade, Dwyane","2548","3.5","1","2","derrick rose","201565"
"113315","21400320","DEC 10, 2014 - CHI vs. BKN","H","W","25","13","4","5:14","11.9","0","1.2","24.4","3","Anderson, Alan","101187","10.9","1","3","derrick rose","201565"
"113891","21400410","DEC 22, 2014 - CHI vs. TOR","H","W","9","2","1","10:23","7.4","0","0.8","23.6","3","Lowry, Kyle","200768","9.7","1","3","jimmy butler","202710"
"114284","21400877","MAR 01, 2015 - CHI vs. LAC","H","L","-10","19","4","2:45","4.6","6","7.6","4.1","2","Barnes, Matt","2440","3.6","1","2","nikola mirotic","202703"
"114490","21400358","DEC 15, 2014 - CHI @ ATL","A","L","-7","5","4","10:53","7","3","4.2","3.6","2","Horford, Al","201143","1","1","2","nikola mirotic","202703"
"114899","21400845","FEB 25, 2015 - CHI vs. CHA","H","L","-12","2","1","7:21","5.8","8","8","3.7","2","Jefferson, Al","2744","0.9","1","2","aaron brooks","201166"
"115120","21400496","JAN 03, 2015 - CHI vs. BOS","H","W","5","13","4","8:17","3.9","0","1.1","22.3","3","Smart, Marcus","203935","3.9","1","3","aaron brooks","201166"
"115581","21400447","DEC 27, 2014 - CHI vs. NOP","H","W","7","6","3","4:03","24","0","0","1.8","2","Davis, Anthony","203076","1.5","1","2","joakim noah","201149"
"115684","21400154","NOV 17, 2014 - CHI @ LAC","A","W","16","5","3","10:47","13.1","0","1.1","21.4","2","Griffin, Blake","201933","5.8","1","2","joakim noah","201149"
"115784","21400729","FEB 03, 2015 - POR vs. UTA","H","W","1","2","4","10:49","13.5","12","11","24","3","Favors, Derrick","202324","5.5","1","3","cj mccollum","203468"
"115984","21400798","FEB 11, 2015 - POR vs. LAL","H","W","16","3","1","7:15","22","0","1.1","23.5","3","Sacre, Robert","203135","17.9","1","3","wesley matthews","202083"
"116202","21400557","JAN 10, 2015 - POR vs. ORL","H","W","11","4","3","8:51","11.6","0","0.9","25.1","3","Oladipo, Victor","203506","6.1","1","3","wesley matthews","202083"
"116612","21400055","NOV 04, 2014 - POR vs. CLE","H","W","19","2","1","10:06","12.2","2","1.8","2.5","2","Waiters, Dion","203079","0.5","1","2","wesley matthews","202083"
"116845","21400210","NOV 26, 2014 - POR @ CHA","A","W","8","2","2","8:22","16.3","0","0.8","24.5","3","Stephenson, Lance","202362","5.9","1","3","steve blake","2581"
"116881","21400107","NOV 11, 2014 - POR vs. CHA","H","W","2","4","4","3:07","23.3","0","1","24.1","3","Walker, Kemba","202689","12.1","1","3","steve blake","2581"
"117077","21400762","FEB 07, 2015 - POR @ DAL","A","L","-10","16","4","7:08","10.3","5","6","13.6","2","Aminu, Al-Farouq","202329","5.1","1","2","lamarcus aldridge","200746"
"117512","21400361","DEC 15, 2014 - POR vs. SAS","H","W","13","16","3","0:17","7.9","3","5.6","7.4","2","Diaw, Boris","2564","2.2","1","2","lamarcus aldridge","200746"
"118738","21400656","JAN 24, 2015 - POR vs. WAS","H","W","7","3","1","6:47","16","0","0","15.6","2","Wall, John","202322","2.7","1","2","damian lillard","203081"
"119990","21400862","FEB 27, 2015 - MIN @ CHI","A","L","-7","10","4","5:11","15","1","1.5","18.7","2","Butler, Jimmy","202710","3.5","1","2","andrew wiggins","203952"
"121012","21400335","DEC 12, 2014 - MIN vs. OKC","H","L","-19","5","3","5:19","8.2","0","3.6","16.9","2","Adams, Steven","203500","4.7","1","2","gorgui dieng","203476"
"121013","21400321","DEC 10, 2014 - MIN vs. POR","H","W","8","1","1","7:52","11.1","0","2.9","17.7","2","Lillard, Damian","203081","6.3","1","2","gorgui dieng","203476"
"121175","21400859","FEB 27, 2015 - CHA @ BOS","A","L","-8","2","1","7:44","10.6","2","2.2","11","2","Zeller, Tyler","203092","4.1","1","2","mo williams","2590"
"121182","21400859","FEB 27, 2015 - CHA @ BOS","A","L","-8","9","2","6:13","14.3","11","8.4","18.8","2","Thomas, Isaiah","202738","2.2","1","2","mo williams","2590"
"121487","21400452","DEC 27, 2014 - MIN @ GSW","A","L","-13","5","2","11:20","15.6","3","2.7","14.7","2","Livingston, Shaun","2733","2.5","1","2","mo williams","2590"
"121613","21400177","NOV 21, 2014 - MIN vs. SAS","H","L","-29","10","2","3:44","15.3","8","7.8","23.7","3","Parker, Tony","2225","1.6","1","3","mo williams","2590"
"122602","21400283","DEC 05, 2014 - MIN vs. HOU","H","L","-2","12","4","8:37","19.5","1","1.5","20.7","2","Terry, Jason","1891","4.2","1","2","shabazz muhammad","203498"
